Date/Time, GC-hostname:port, CPU-hostname:port, Used JVM Mem-hostname:port, Total JVM Mem-hostname:port, Init JVM Mem-hostname:port, Committed JVM Mem-hostname:port, Loaded Class Count-hostname:port, JVM Process CPU Time-hostname:port, JVM Process Cpu Load-hostname:port, System CPU Load-hostname:port, Free Physical Memory Size-hostname:port, Total Physical Memory Size-hostname:port, System Load Average-hostname:port, Total Swap Space Size-hostname:port, Committed Virtual Memory Size-hostname:port, Current Queue Size-hostname:port, Max Queue Size-hostname:port, Uptime-hostname:port,
2018-03-18 05:26:17, 0.0, 0, 302804840, 534577152, 134217728, 534577152, 6045, 4636950000000, 0.00, 0.00, 203001856, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 203780165,
2018-03-18 05:27:17, 0.0, 0, 303933752, 534577152, 134217728, 534577152, 6045, 4637150000000, 0.00, 0.00, 202747904, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 203840166,
2018-03-18 05:28:17, 0.0, 0, 304765224, 534577152, 134217728, 534577152, 6045, 4637350000000, 0.00, 0.00, 202620928, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 203900164,
2018-03-18 05:29:17, 0.0, 0, 305892888, 534577152, 134217728, 534577152, 6045, 4637520000000, 0.00, 0.00, 203399168, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 203960164,
2018-03-18 05:30:17, 0.0, 0, 306756032, 534577152, 134217728, 534577152, 6045, 4637700000000, 0.00, 0.00, 203145216, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204020171,
2018-03-18 05:31:17, 0.0, 0, 307755360, 534577152, 134217728, 534577152, 6045, 4637890000000, 0.00, 0.00, 203923456, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204080165,
2018-03-18 05:32:17, 0.0, 0, 308737104, 534577152, 134217728, 534577152, 6045, 4638060000000, 0.00, 0.00, 202342400, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204140164,
2018-03-18 05:33:17, 0.0, 0, 309871032, 534577152, 134217728, 534577152, 6045, 4638240000000, 0.00, 0.00, 202637312, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204200166,
2018-03-18 05:34:17, 0.0, 0, 310703968, 534577152, 134217728, 534577152, 6045, 4638450000000, 0.00, 0.00, 202637312, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204260167,
2018-03-18 05:35:17, 0.0, 0, 311855592, 534577152, 134217728, 534577152, 6045, 4638630000000, 0.00, 0.00, 203128832, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204320167,
